"station_id","song"
"radiozurnal","CHAINSMOKERS,  COLDPLAY - SOMETHING JUST LIKE THIS"
"radiozurnal","AMY MACDONALD - THIS IS THE LIFE"
"radiozurnal","SPIN DOCTORS - TWO PRINCESS"
"radiozurnal","ENRIQUE IGLESIAS,  NADIYA - TIRED OF BEING SORRY"
"radiozurnal","LUCIE - ONA VÍ"
"radiozurnal","RONAN KEATING - LIFE IS A ROLLERCOASTER"
"radiozurnal","BELINDA CARLISLE - LEAVE A LIGHT ON"
"radiozurnal","MILOW - HOWLING AT THE MOON"
"radiozurnal","HODINY - STMÍVÁNÍ"
"radiozurnal","SUPPORT LESBIENS - IN DA YARD"
"radiozurnal","R.E.M. - SHINY HAPPY PEOPLE"
"radiozurnal","XINDL X - NA VODĚ"
"radiozurnal","ALVARO SOLER - ANIMAL"
"radiozurnal","ZAZ - ON IRA"
"radiozurnal","ZAYN,  SIA - DUSK TILL DAWN"
"radiozurnal","DIVOKEJ BILL - KARAVANA MRAKŮ"
"radiozurnal","INXS - BY MY SIDE"
"radiozurnal","JON SECADA - JUST ANOTHER DAY"
"radiozurnal","MOBY - PORCELAIN"
"radiozurnal","MIKE OLDFIELD - MAN IN THE RAIN"
"radiozurnal","GARY MOORE - STILL GOT THE BLUES"
"radiozurnal","ANETA LANGEROVÁ - HVĚZDA"
"radiozurnal","ROBBIE WILLIAMS - ROAD TO MANDALAY"
"radiozurnal","GABRIELLE - RISE"
"radiozurnal","ROXETTE - THE LOOK"
"radiozurnal","ALŽBĚTA - JAK SILNÁ MÁM TU STÁT"
"radiozurnal","STEREOPHONICS - HAVE A NICE DAY"
"radiozurnal","ROLLING STONES - ANYBODY SEEN MY BABY"
"radiozurnal","MIDNIGHT OIL - BEDS ARE BURNING"
"radiozurnal","TOMÁŠ KLUS - NENÁVRATNÁ"
"radiozurnal","JAMES BLUNT - BONFIRE HEART"
"radiozurnal","SUZANNE VEGA - LUKA"
"radiozurnal","SHEPPARD - GERONIMO"
"radiozurnal","DAVID KOLLER - GYPSY LOVE"
"radiozurnal","U 2 - BEAUTIFUL DAY"
"radiozurnal","JOHN LENNON - WOMAN"
"radiozurnal","MICHAL HRŮZA - ZAKÁZANÉ UVOLNĚNÍ"
"radiozurnal","MEREDITH BROOKS - BITCH"
"radiozurnal","RICHARD MÜLLER - SPOČÍTAJ MA"
"radiozurnal","NATALIE IMBRUGLIA - TORN"
"radiozurnal","CLOUSEAU - CLOSE ENCOUNTERS"
"radiozurnal","IN-GRID - TU ES FOUTU"
"radiozurnal","SAVAGE GARDEN - I WANT YOU"
"radiozurnal","GENESIS - FOLLOW YOU FOLLOW ME"
"radiozurnal","JELEN - KLIDNÁ JAKO VODA"
"radiozurnal","STING - DESERT ROSE"
"radiozurnal","MARIA MENA - ALL THIS TIME (PICK-ME-UP SONG)"
"radiozurnal","ALL STARS BAND - JÁ JSEM JAKO TY"
"radiozurnal","SCORPIONS - WIND OF CHANGE"
"radiozurnal","ERASURE - A LITTLE RESPECT"
"radiozurnal","GABRIELLA CILMI - SWEET ABOUT ME"
"radiozurnal","LIGHT & LOVE - CALLING"
"radiozurnal","JAROMÍR NOHAVICA - ZATÍMCO SE KOUPEŠ"
"radiozurnal","ED SHEERAN - HAPPIER"
"radiozurnal","EURYTHMICS - THORN IN MY SIDE"
"radiozurnal","GREEN DAY - BOULEVARD OF BROKEN DREAMS"
"radiozurnal","IVA FRÜHLINGOVÁ - LA MUERTE"
"radiozurnal","CHINASKI - DLOUHEJ KOUŘ"
"radiozurnal","TEXAS - SUMMER SON"
"radiozurnal","GOTYE,  KIMBRA - SOMEBODY THAT I USED TO KNOW"
"radiozurnal","ZUZANA SMATANOVÁ - MOŽME SI UŽ ODPUSTIT"
"radiozurnal","QUEEN - WE ARE THE CHAMPIONS"
"radiozurnal","FUN.,  JANELLE MONÁE - WE ARE YOUNG"
"radiozurnal","DURAN DURAN - COME UNDONE"
"radiozurnal","PORTLESS - 5.15"
"radiozurnal","CHRIS REA - I CAN HEAR YOUR HEARTBEAT"
"radiozurnal","BUTY - NAD STÁDEM KONÍ"
"radiozurnal","FAITH HILL - THIS KISS"
"radiozurnal","ANDRU DONALDS - ALL OUT OF LOVE"
"radiozurnal","ALANIS MORISSETTE - IRONIC"
"radiozurnal","ZARA LARSSON - UNCOVER"
"radiozurnal","MICHAL PROKOP, FRAMUS 5 - BLUES O SPOLYKANÝCH SLOVECH"
"radiozurnal","TRAIN - 50 WAYS TO SAY GOODBYE"
"radiozurnal","ROXETTE - SLEEPING IN MY CAR"
"radiozurnal","WHITESNAKE - IS THIS LOVE?"
"radiozurnal","BIRDY - WINGS"
"radiozurnal","ŽLUTÝ PES, ONDŘEJ HEJMA - SAMETOVÁ"
"radiozurnal","COLDPLAY - UP AND UP"
"radiozurnal","PATTI SMITH - BECAUSE THE NIGHT"
"radiozurnal","BASTILLE - THINGS WE LOST IN THE FIRE"
"radiozurnal","JANEK LEDECKÝ - PĚKNÁ, PĚKNÁ, PĚKNÁ"
"radiozurnal","GOO GOO DOLLS - GIVE A LITTLE BIT"
"radiozurnal","MADONNA - THIS USED TO BE MY PLAYGROUND"
"radiozurnal","BOYZ II MEN - END OF ROAD"
"radiozurnal","SHERYL CROW - RUN BABY RUN"
"radiozurnal","BRUCE SPRINGSTEEN - MY HOMETOWN"
"radiozurnal","ABBA - TAKE A CHANCE ON ME"
"radiozurnal","BÁRA BASIKOVÁ, KAMIL STŘIHAVKA - MÍSTO V ŽIVOTĚ"
"radiozurnal","ALPHAVILLE - BIG IN JAPAN"
"radiozurnal","FOO FIGHTERS - LEARN TO FLY"
"radiozurnal","U 2 - ORDINARY LOVE"
"radiozurnal","R.E.M. - FIND THE RIVER"
"radiozurnal","CYNDI LAUPER - TIME AFTER TIME"
"radiozurnal","PET SHOP BOYS - ALWAYS ON MY MIND"
"radiozurnal","RIHANNA - CALIFORNIA KING BED"
"radiozurnal","BEATLES - PENNY LANE"
"radiozurnal","SONIQUE - IT FEELS SO GOOD"
"radiozurnal","JULIAN LENNON - SALTWATER"
"radiozurnal","SUNRISE AVENUE - FAIRYTALE GONE BAD"
"radiozurnal","COCK ROBIN - THE PROMISE YOU MADE"
"radiozurnal","ERIC CLAPTON - TEARS IN HEAVEN"
"radiozurnal","ADAM ĎURICA - MANDOLÍNA"
"radiozurnal","CHRIS DE BURGH - HIGH ON EMOTION"
"radiozurnal","BRYAN ADAMS - DO I HAVE TO SAY THE WORDS"
"radiozurnal","NO NAME - NIE ALEBO ÁNO"
"radiozurnal","BANGLES - ETERNAL FLAME"
"radiozurnal","JAROMÍR NOHAVICA - DOKUD SE ZPÍVÁ"
"radiozurnal","DIVOKEJ BILL - ČMELÁK"
"radiozurnal","QUEEN - TOO MUCH LOVE WILL KILL YOU"
"radiozurnal","OMC - HOW BIZZARE"
"radiozurnal","TALKING  HEADS - ROAD TO NOWHERE"
"radiozurnal","WANASTOWI VJECY - SBÍRKA ZVADLEJCH RŮŽÍ"
"radiozurnal","OMD - ENOLA GAY"
"radiozurnal","EMMA BUNTON - WHAT TOOK YOU SO LONG?"
"radiozurnal","SIXPENCE NONE THE RICHER - THERE SHE GOES"
"radiozurnal","SUPPORT LESBIENS - WORLD OF PROSE"
"radiozurnal","VERVE - LUCKY MAN"
"radiozurnal","ROBBIE WILLIAMS - ADVERTISING SPACE"
"radiozurnal","BEE GEES - MASSACHUSETTS"
"radiozurnal","IVAN KRÁL - WINNER TAKES ALL"
"radiozurnal","ENYA - WILD CHILD"
"radiozurnal","MIROSLAV ŽBIRKA - LEN S ŇOU"
"radiozurnal","CREEDENCE CLEARWATER REVIVAL - HAVE YOU EVER SEEN THE RAIN?"
"radiozurnal","GARY JULES - MAD WORLD"
"radiozurnal","KEANE - CRYSTAL BALL"
"radiozurnal","ELTON JOHN - THE ONE"
"radiozurnal","BILLY JOEL - THE RIVER OF DREAMS"
"radiozurnal","CONCRETE BLONDE - JOEY"
"radiozurnal","LIONEL RICHIE - HELLO"
"radiozurnal","ANETA LANGEROVÁ - V BEZVĚTŘÍ"
"radiozurnal","PRINCE ITAL JOE,  MARKY MARK - LIFE IN THE STREETS"
"radiozurnal","ONE REPUBLIC - STOP AND STARE"
"radiozurnal","KRYŠTOF - INZERÁT"
"radiozurnal","SCOTT McKENZIE - SAN FRANCISCO"
"radiozurnal","KATY PERRY,  SKIP MARLEY - CHAINED TO THE RHYTHM"
"radiozurnal","CHRIS REA - LOOKING FOR THE SUMMER"
"radiozurnal","CORRS - WHAT CAN I DO"
"radiozurnal","SWEET - FUNNY FUNNY"
"radiozurnal","KATKA KNECHTOVÁ - FEA"
"radiozurnal","FAITH NO MORE - EASY"
"radiozurnal","FALCO - VIENNA CALLING"
"radiozurnal","LENKA - EVERYTHING AT ONCE"
"radiozurnal","LIQUIDO - NARCOTIC"
"radiozurnal","AVICII,  CONRAD SEWELL - TASTE THE FEELING"
"radiozurnal","R.E.M. - THE SIDEWINDER SLEEPS TONITE"
"radiozurnal","JANEK LEDECKÝ - BUDU VŠECHNO CO SI BUDEŠ PŘÁT"
"radiozurnal","LENNY - HELL.O"
"radiozurnal","TAP TAP - ŘIDITEL AUTOBUSU"
"radiozurnal","SUZANNE VEGA - WHEN HEROES GO DOWN"
"radiozurnal","BRUNO MARS - MARRY YOU"
"radiozurnal","KILLERS - HUMAN"
"radiozurnal","P!NK - SECRETS"
"radiozurnal","PINK FLOYD - LEARNING TO FLY"
"radiozurnal","JAROMÍR NOHAVICA,  ČECHOMOR - BÁSNÍŘKA"
"radiozurnal","PETR HAPKA, JANA KIRSCHNER - BUDE MI LEHKÁ ZEM"
"radiozurnal","LIGHTNING SEEDS - LIFE OF RILEY"
"radiozurnal","MR. BIG - WILD WORLD"
"radiozurnal","DEBBI - TOUCH THE SUN"
"radiozurnal","CRANBERRIES - DREAMS"
"radiozurnal","VLADIMÍR MIŠÍK, BLUE EFFECT - SLUNEČNÝ HROB"
"radiozurnal","SCRIPT,  WILL.I.AM - HALL OF FAME"
"radiozurnal","ALLE FARBEN - BAD IDEAS"
"radiozurnal","ROXETTE - THE BIG L."
"radiozurnal","QUEEN - RADIO GA GA"
"radiozurnal","COLDPLAY - VIVA LA VIDA"
"radiozurnal","CHAD KROEGER,  JOSEY SCOTT - HERO"
"radiozurnal","JAROSLAV UHLÍŘ - ANI K STÁRU"
"radiozurnal","JOE COCKER - UNCHAIN MY HEART"
"radiozurnal","OZZY OSBOURNE - SEE YOU ON THE OTHER SIDE"
"radiozurnal","ANNA K. - CO MI ZA TO DÁŠ?"
"radiozurnal","BRUCE SPRINGSTEEN - HUMAN TOUCH"
"radiozurnal","NIRVANA - ABOUT A GIRL"
"radiozurnal","MICHAL HRŮZA - NAD SVĚTEM (NEZAPOMÍNEJ)"
"radiozurnal","SUPPORT LESBIENS - SWEET LITTLE SOMETHING"
"radiozurnal","CELTIC SPIRIT - LYRA (TA MUID)"
"radiozurnal","GEORGE MICHAEL - CARELESS WHISPER"
"radiozurnal","ONE DIRECTION - STORY OF MY LIFE"
"radiozurnal","TOMÁŠ KLUS - NINA"
"radiozurnal","OLGA LOUNOVÁ - JSEM OPTIMISTA"
"radiozurnal","METALLICA - NOTHING ELSE MATTERS"
"radiozurnal","LANA DEL REY - VIDEO GAMES"
"radiozurnal","CHINASKI - KAŽDÝ RÁNO"
"radiozurnal","DANIEL POWTER - BAD DAY"
"radiozurnal","BRYAN ADAMS - HEAVEN"
"radiozurnal","ZAZ - JE VEUX"
"radiozurnal","BUTY - JEDNOU RÁNO"
"radiozurnal","QUEEN - I WANT IT ALL"
"radiozurnal","KRYŠTOF - TY A JÁ"
"radiozurnal","ELLIE GOULDING - LOVE ME LIKE YOU DO"
"radiozurnal","MIKE OLDFIELD, MAGGIE REILLY - MOONLIGHT SHADOW"
"radiozurnal","TEN SHARP - YOU"
"radiozurnal","PASSENGER - LET HER GO"
"radiozurnal","XINDL X,  MIRKA MIŠKECHOVÁ - CUDZINKA V TVOJEJ ZEMI"
"radiozurnal","B.S.P. - ZEMĚ VZDÁLENÁ"
"radiozurnal","AVICII - NIGHTS"
"radiozurnal","FINE YOUNG CANNIBALS - SHE DRIVES ME CRAZY"
"radiozurnal","ALVARO SOLER - SOFIA"
"radiozurnal","ROBIN BECK - FIRST TIME"
"radiozurnal","GREEN DAY - TIME OF YOUR LIFE"
"radiozurnal","DIVOKEJ BILL - POCIT"
"radiozurnal","BEATLES - I WANT TO HOLD YOUR HAND"
"radiozurnal","TAKE THAT - THE FLOOD"
"radiozurnal","KLINGANDE - JUBEL"
"radiozurnal","TASMIN ARCHER - SLEEPING SATELLITE"
"radiozurnal","PANCHO - PLOUT ZA TEBOU"
"radiozurnal","DAVE STEWART, CANDY DULFER - LILY WAS HERE"
"radiozurnal","BUTY - KRTEK"
"radiozurnal","JAMES ARTHUR - IMPOSSIBLE"
"radiozurnal","ULTRAVOX - HYMN"
"radiozurnal","CHRIS REA - JULIA"
"radiozurnal","A GREAT BIG WORLD,  CHRISTINA AGUILERA - SAY SOMETHING"
"radiozurnal","JASON DONOVAN - SEALED WITH A KISS"
"radiozurnal","ANETA LANGEROVÁ - MALÁ MOŘSKÁ VÍLA"
"radiozurnal","MIKE & THE MECHANICS - SILENT RUNNING"
"radiozurnal","ROXETTE - QUEEN OF RAIN"
"radiozurnal","ROY ORBISON - OH, PRETTY WOMAN"
"radiozurnal","SHALOM - AŽ JEDNOU"
"radiozurnal","PATRICK SWAYZE - SHE'S LIKE THE WIND"
"radiozurnal","ENIGMA - RETURN TO INNOCENCE"
"radiozurnal","ELÁN - NEVIEM BYŤ SÁM"
"radiozurnal","LISA STANSFIELD - ALL AROUND THE WORLD"
"radiozurnal","SUPPORT LESBIENS - CLICHÉ"
"radiozurnal","KIM WILDE - CAMBODIA"
"radiozurnal","ENYA - CARIBBEAN BLUE"
"radiozurnal","M-PEOPLE - SEARCH FOR THE HERO"
"radiozurnal","NEW ORDER - TRUE FAITH"
"radiozurnal","MICHAEL JACKSON - EARTH SONG"
"radiozurnal","FRANKIE GOES TO HOLLYWOOD - RELAX"
"radiozurnal","SHAWN MENDES - MERCY"
"radiozurnal","QUEEN - CRAZY LITTLE THING CALLED LOVE"
"radiozurnal","CHINASKI - MOŽNÁ"
"radiozurnal","BEATLES - SHE LOVES YOU"
"radiozurnal","SCORPIONS - STILL LOVING YOU"
"radiozurnal","MICHAL HRŮZA - PADESÁTKA"
"radiozurnal","JON BON JOVI - MIDNIGHT IN CHELSEA"
"radiozurnal","ABBA - OUR LAST SUMMER"
"radiozurnal","TINA TURNER, STING - ON SILENT WINGS"
"radiozurnal","RICHARD MARX - HAZARD"
"radiozurnal","COLORFACTORY - IT'S  ALWAYS YOU"
"radiozurnal","COLDPLAY - YELLOW"
"radiozurnal","PEHA - ZA TEBOU"
"radiozurnal","BRYAN ADAMS - HAVE YOU EVER REALLY LOVED A WOMAN?"
"radiozurnal","PHIL COLLINS - ANOTHER DAY IN PARADISE"
"radiozurnal","BOBBY McFERRIN - DON' T WORRY,BE HAPPY"
"radiozurnal","SHAKIRA, SANTANA - ILLEGAL"
"radiozurnal","FICTION - BÁSNÍCI TICHA"
"radiozurnal","KT TUNSTALL - SUDDENLY I SEE"
"radiozurnal","AEROSMITH - AMAZING"
"radiozurnal","LINKIN PARK - BREAKING THE HABIT"
"radiozurnal","RONETTES - BE MY BABY"
"radiozurnal","GOODFELLAS - SUPERSMOOTH"
"radiozurnal","KANSAS - DUST IN THE WIND"
"radiozurnal","ALANIS MORISSETTE - THANK U"
"radiozurnal","PETR KALANDRA & BLUES SESSION - DĚTSKÉ ŠATY"
"radiozurnal","RIHANNA - RUSSIAN ROULETTE"
"radiozurnal","MŇÁGA A ŽĎORP - HODINOVÝ HOTEL"
"radiozurnal","VANESSA PARADIS - JOE LE TAXI"
"radiozurnal","ERIC CLAPTON - CHANGE THE WORLD"
"radiozurnal","P!NK - WHO KNEW"
"radiozurnal","LUCIE - DANIELA"
"radiozurnal","BEN E. KING - STAND BY ME"
"radiozurnal","VERONA - ENDLESS DAY"
"radiozurnal","OMD - WALKING ON THE MILKY WAY"
"radiozurnal","MACY GRAY - I TRY"
"radiozurnal","CHER - WALKING IN MEMPHIS"
"radiozurnal","R.E.M. - LOSING MY RELIGION"
"radiozurnal","MIG 21 - SNADNÉ JE ŽÍT"
"radiozurnal","FALCO - ROCK ME AMADEUS"
"radiozurnal","NAZARETH - DREAM ON"
"radiozurnal","ANASTACIA - SICK AND TIRED"
"radiozurnal","JUANES - A DIOS LE PIDO"
"radiozurnal","READY KIRKEN - ČERNÝ BREJLE"
"radiozurnal","BEATLES - HEY JUDE"
"radiozurnal","CHINASKI - STÍŽNOST"
"radiozurnal","CAMOUFLAGE - THE GREAT COMMANDMENT"
"radiozurnal","JAROMÍR NOHAVICA - MUZEUM"
"radiozurnal","QUEEN - A KIND OF MAGIC"
"radiozurnal","OWL CITY - FIREFLIES"
"radiozurnal","ALESHA DIXON - THE BOY DOES NOTHING"
"radiozurnal","LYNYRD SKYNYRD - SWEET HOME ALABAMA"
"radiozurnal","DIVOKEJ BILL - TSUNAMI"
"radiozurnal","OZZY OSBOURNE - DREAMER"
"radiozurnal","ČECHOMOR, LENKA DUSILOVÁ - PROMĚNY"
"radiozurnal","BERNIE PAUL - LUCKY"
"radiozurnal","MARLON ROUDETTE - NEW AGE"
"radiozurnal","ROLLING STONES - ANGIE"
"radiozurnal","LUCIE - AMERIKA"
"radiozurnal","SLADE - FAR FAR AWAY"
"radiozurnal","COLDPLAY - IN MY PLACE"
"radiozurnal","CYNDI LAUPER - TRUE COLORS"
"radiozurnal","SIMPLE PLAN - WELCOME TO MY LIFE"
"radiozurnal","SEAL - KISS FROM A ROSE"
"radiozurnal","DEEP PURPLE - SOLDIER OF FORTUNE"
"radiozurnal","BANKET, RICHARD MÜLLER - PO SCHODOCH"
"radiozurnal","CRANBERRIES - ODE TO MY FAMILY"
"radiozurnal","BEATLES - PLEASE PLEASE ME"
"radiozurnal","ALIZÉE - MOI...LOLITA"
"radiozurnal","MICHAEL JACKSON - THRILLER"
"radiozurnal","CELINE DION - BECAUSE YOU LOVED ME"
"radiozurnal","P!NK - YOU ARE PERFECT"
"radiozurnal","CHRIS NORMAN - MIDNIGHT LADY"
"radiozurnal","BRUNO MARS - GRENADE"
"radiozurnal","ART GARFUNKEL - BRIGHT EYES"
"radiozurnal","CHARLIE STRAIGHT - YOUR HOUSE"
"radiozurnal","GENESIS - CONGO"
"radiozurnal","KATY PERRY - LAST FRIDAY NIGHT (T.G.I.F.)"
"radiozurnal","BERLIN - TAKE MY BREATH AWAY"
"radiozurnal","MIROSLAV ŽBIRKA - ATLANTÍDA"
"radiozurnal","ROXETTE - JOYRIDE"
"radiozurnal","U 2 - SONG FOR SOMEONE"
"radiozurnal","BEATLES - LET IT BE"
"radiozurnal","MARTINA BALOGOVÁ,  JAN BENDIG - ZNÁŠ MOJE SNY"
"radiozurnal","GEJZA HORVÁTH - MAMO MAMO"
"radiozurnal","GIPSY.CZ - DESPERADO"
"radiozurnal","EPAS - RUPUNI"
"radiozurnal","MIXES - DUKHAL"
"radiozurnal","GYPSY SPIRIT - TU KAMES SO NA KAMES"
"radiozurnal","ALEXANDRA BURKE - HALLELUJAH"
"radiozurnal","BUCKS FIZZ - THE LAND OF MAKE BELIEVE"
"radiozurnal","LUCIE - DOTKNU SE OHNĚ"
"radiozurnal","GIANNA NANNINI - BELLO E IMPOSSIBILE"
"radiozurnal","ALEXANDER CARDINALE - MADE FOR YOU"
"radiozurnal","GABRIELLE - OUT OF REACH"
"radiozurnal","OASIS - WONDERWALL"
"radiozurnal","ERASURE - BLUE SAVANNAH"
"radiozurnal","NIK KERSHAW - THE RIDDLE"
"radiozurnal","NATALIE IMBRUGLIA - SHIVER"
"radiozurnal","ŽLUTÝ PES - INDIÁNSKÁ DÝMKA MÍRU"
"radiozurnal","KYLIE MINOGUE - SPINNING AROUND"
"radiozurnal","MICHAEL JACKSON - STRANGER IN MOSCOW"
"radiozurnal","SWEET - FOX ON THE RUN"
"radiozurnal","JOHN NEWMAN - LOVE ME AGAIN"
"radiozurnal","MICHAL PROKOP, FRAMUS 5 - KOLEJ YESTERDAY"
"radiozurnal","STEVA MILLER BAND - ABRACADABRA"
"radiozurnal","ALEX HEPBURN - UNDER"
"radiozurnal","MICHAL HRŮZA,  KLÁRA VYTISKOVÁ - VENUŠE"
"radiozurnal","DOUBLE - CAPTAIN OF HER HEART"
"radiozurnal","CARS - DRIVE"
"radiozurnal","COLDPLAY - EVERGLOW"
"radiozurnal","LUMINEERS - HO HEY"
"radiozurnal","CHINASKI - VAKUUM"
"radiozurnal","BEATLES - ELEANOR RIGBY"
"radiozurnal","BON JOVI - BED OF ROSES"
"radiozurnal","U 2 - EVERY BREAKING WAVE"
"radiozurnal","ROXETTE - RUN TO YOU"
"radiozurnal","SECRET SERVICE - OH, SUSIE"
"radiozurnal","CHRISTINA PERRI - A THOUSAND YEARS"
"radiozurnal","JANA KIRSCHNER - MODRÁ"
"radiozurnal","QUEEN - BREAKTHRU"
"radiozurnal","BEE GEES - WORDS"
"radiozurnal","EURYTHMICS - SWEET DREAMS (ARE MADE OF THIS)"
"radiozurnal","ROBBIE WILLIAMS, NICOLE KIDMAN - SOMETHING STUPID"
"radiozurnal","AVICII - HEY BROTHER"
"radiozurnal","TINA TURNER - WAY OF THE WORLD"
"radiozurnal","ELTON JOHN - SACRIFICE"
"radiozurnal","CAMOUFLAGE - LOVE IS A SHIELD"
"radiozurnal","JAN ""SAHARA"" HEDL, BÁRA BASIKOVÁ - TISÍC JMEN"
"radiozurnal","BLONDIE - HEART OF GLASS"
"radiozurnal","OLGA LOUNOVÁ - K VÝŠKÁM"
"radiozurnal","JOSHUA KADISON - JESSIE"
"radiozurnal","WHITNEY HOUSTON - ONE MOMENT IN TIME"
"radiozurnal","USA FOR AFRICA - WE ARE THE WORLD"
"radiozurnal","KALEO - WAY DOWN WE GO"
"radiozurnal","JENNIFER RUSH - I COME UNDONE"
"radiozurnal","ANIMALS - HOUSE OF THE RISING SUN"
"radiozurnal","ROXETTE - MILK & TOAST & HONEY"
"radiozurnal","MICHAL HRŮZA - PRO EMU"
"radiozurnal","SAM BROWN - STOP"
"radiozurnal","RONAN KEATING - WHEN YOU SAY NOTHING AT ALL"
"radiozurnal","GEORGE HARRISON - MY SWEET LORD"
"radiozurnal","QUEEN - SHOW MUST GO ON"
"radiozurnal","LIONEL RICHIE - SAY YOU, SAY ME"
"radiozurnal","CHINASKI - ZADARMO"
"radiozurnal","CRANBERRIES - JUST MY IMAGINATION"
"radiozurnal","SHOCKING BLUE - VENUS"
"radiozurnal","LUCIE - SRDCE"
"radiozurnal","ENYA - ORINOCO FLOW"
"radiozurnal","EVANESCENCE - MY IMMORTAL"
"radiozurnal","COLDPLAY - CLOCKS"
"radiozurnal","RICKY MARTIN, MEJA - PRIVATE EMOTION"
"radiozurnal","SMOKIE - IF YOU THINK YOU KNOW HOW TO LOVE ME"
"radiozurnal","ONE REPUBLIC - COUNTING STARS"
"radiozurnal","DEPECHE MODE - ENJOY THE SILENCE"
"radiozurnal","ANNA K. - VEČÍREK ZA KONCEM"
"radiozurnal","EROS RAMAZZOTTI - SE BASTASSE UNA CANZONE"
"radiozurnal","ELTON JOHN - NIKITA"
"radiozurnal","PRECEDENS - ANDĚL"
"radiozurnal","BOB GELDOF - CRAZY"
"radiozurnal","TOMÁŠ KLUS - VeSMÍRU"
"radiozurnal","RICHARD MÜLLER - ADIEU ADELE"
"radiozurnal","JANA KIRSCHNER - NOVEMBER"
"radiozurnal","PETER BAŽÍK - ŽI A ZABUDNI"
"radiozurnal","KATKA KNECHTOVÁ - ZLOČIN"
"radiozurnal","TEAM - REKLAMA NA TICHO"
"radiozurnal","ROBBIE WILLIAMS - LOVE MY LIFE"
"radiozurnal","BEATLES - GET BACK"
"radiozurnal","ANETA LANGEROVÁ - NEVIDOMÁ DÍVKA"
"radiozurnal","JAM AND SPOON, PLAVKA - KALEIDOSCOPE SKIES"
"radiozurnal","QUEEN, DAVID BOWIE - UNDER PRESSURE"
"radiozurnal","WANASTOWI VJECY - KOUZLO"
"radiozurnal","MAREK ZTRACENÝ - PÁDY"
"radiozurnal","ABBA - ROCK ME"
"radiozurnal","ADELE - SOMEONE LIKE YOU"
"radiozurnal","KIM CARNES - BETTE DAVIS EYES"
"radiozurnal","JAN NEDVĚD - REAL LOVE"
"radiozurnal","PHIL COLLINS - A GROOVY KIND OF LOVE"
"radiozurnal","ROXETTE - LISTEN TO YOUR HEART"
"radiozurnal","DON HENLEY - THE BOYS OF SUMMER"
"radiozurnal","RED HOT CHILLI PEPPERS - ZEPHYR SONG"
"radiozurnal","SPICE GIRLS - VIVA FOREVER"
"radiozurnal","PETR HAPKA - KOCOUR SE SCHOULIL NA TVŮJ KLÍN"
"radiozurnal","PAUL SIMON/ART GARFUNKEL - THE BOXER"
"radiozurnal","TINA TURNER - GOLDEN EYE"
"radiozurnal","ROXY MUSIC - JEALOUS GUY"
"radiozurnal","JAN KALOUSEK - CHODÍM ULICÍ"
"radiozurnal","MARC ANTHONY - YOU SANG TO ME"
"radiozurnal","UGLY KID JOE - CATS IN THE CRADLE"
"radiozurnal","FREDDIE MERCURY - THE GREAT PRETENDER"
"radiozurnal","ROD STEWART - YOUNG TURKS"
"radiozurnal","ABBA - VOULEZ VOUS"
"radiozurnal","VANESSA CARLTON - A THOUSAND MILES"
"radiozurnal","MICHAL HRŮZA - NAPOŘÁD"
"radiozurnal","QUEEN - BOHEMIAN RHAPSODY"
"radiozurnal","DIVOKEJ BILL - VŠEMA DESETI"
"radiozurnal","ANNA K. - NOC NA ZEMI"
"radiozurnal","JELEN,  JANA KIRSCHNER - CO BYLO DÁL?"
"radiozurnal","LUCIE, LENKA DUSILOVÁ - SEN"
"radiozurnal","FOSTER THE PEOPLE - PUMPED UP KICKS"
"radiozurnal","RICHARD MÜLLER - ROZEZNÁVÁM"
"radiozurnal","MICHAEL JACKSON - GIVE IN TO ME"
"radiozurnal","QUEEN - HEAVEN FOR EVERYONE"
"radiozurnal","KAMIL STŘIHAVKA - KDYŽ SE SNÁŠÍ DÉŠŤ"
"radiozurnal","SANTANA, ROB THOMAS - SMOOTH"
"radiozurnal","DIANA ROSS - UPSIDE DOWN"
"radiozurnal","ROD STEWART - RHYTHM OF MY HEART"
"radiozurnal","PAUL YOUNG - EVERYTIME YOU GO AWAY"
"radiozurnal","MADONNA - SECRET"
"radiozurnal","TRAVIS - SING"
"radiozurnal","HEART - ALONE"
"radiozurnal","BON JOVI - ALWAYS"
"radiozurnal","HUMAN LEAGUE - ONE MAN IN MY HEART"
"radiozurnal","ONE REPUBLIC - LOVE RUNS OUT"
"radiozurnal","PHIL COLLINS - DO YOU REMEMBER"
"radiozurnal","LIGHT & LOVE - WHERE ARE YOU NOW"
"radiozurnal","CAPITAL CITIES - SAFE AND SOUND"
"radiozurnal","RIHANNA - DIAMONDS"
"radiozurnal","YOUNG RISING SONS - HIGH"
"radiozurnal","BONNIE TYLER - HOLDING OUT FOR A HERO"
"radiozurnal","READY KIRKEN - POSLEDNÍ DOBOU"
"radiozurnal","SOPHIE B. HAWKINS - DAMN, I WISH I WAS YOUR LOVER"
"radiozurnal","ALPHAVILLE - JERUSALEM"
"radiozurnal","QUEEN - I WANT TO BREAK FREE"
"radiozurnal","BEATLES - TICKET TO RIDE"
"radiozurnal","DAVID KOLLER,  JASNÁ PÁKA - KONEC NOČNÍCH TOULEK"
"radiozurnal","LIGHTHOUSE FAMILY - HIGH"
"radiozurnal","BLACK - WONDERFUL LIFE"
"radiozurnal","LAKE MALAWI - CHINESE TREES"
